Id,SalePrice
2737,448993.69567234506
2738,431130.15568265924
2739,487739.0724570743
2740,435670.356138312
2741,472858.420005173
2742,446232.14970669383
2743,477247.8681459332
2744,505503.14945747313
2745,450497.73609581805
2746,469641.41776113457
2747,438363.5757971748
2748,458967.93539507204
2749,470409.3852694409
2750,456235.5221479532
2751,470717.8929102562
2752,445201.83775348123
2753,453358.53163485305
2754,461276.28672239865
2755,447207.2833092637
2756,430461.4850412995
2757,457793.78896683006
2758,417628.3721954925
2759,445740.3870786878
2760,431276.1765694248
2761,480086.9610913204
2762,475987.20239580417
2763,480610.97402618633
2764,424115.91611761705
2765,479289.2049881693
2766,436735.86451406125
2767,398960.80423677363
2768,437755.8713640512
2769,481538.38879619987
2770,458153.5067960367
2771,440589.2801048188
2772,481295.55388694536
2773,454770.9537585812
2774,448298.5293177959
2775,450010.09986538376
2776,470051.6050943814
2777,448157.3319112097
2778,414641.12105614005
2779,449951.5963835845
2780,450814.2525688508
2781,432629.3764196539
2782,444597.37068336306
2783,434155.2654607102
2784,476156.29188454995
2785,422763.7993439365
2786,450440.92334676674
2787,443792.4959487019
2788,420597.2805667258
2789,450622.3388549468
2790,444766.7546695407
2791,431653.48899328243
2792,426644.00478206645
2793,434864.8600987321
2794,476223.5768128549
2795,419568.89515432727
2796,419224.2832992222
2797,438708.5090488872
2798,451312.22499433166
2799,436792.9674232487
2800,432667.1636318303
2801,460743.2210938253
2802,444797.7022894466
2803,457847.1264393489
2804,394274.5485625098
2805,376853.23987330444
2806,435485.5472244213
2807,473126.4151927255
2808,490061.20081404736
2809,462488.86963749514
2810,476386.9133955816
2811,450910.66684912273
2812,471317.0854968346
2813,431189.6098693071
2814,443726.4331627253
2815,439362.1694181978
2816,499256.9312995269
2817,471562.6648817151
2818,475962.30745275744
2819,477625.7122282193
2820,456270.6598500637
2821,444549.5783666726
2822,474877.0335936739
2823,474457.28277655557
2824,471989.9593616635
2825,424679.9319232754
2826,417760.94814315776
2827,444972.0428234398
2828,494491.6718618398
2829,464517.44567746465
2830,472938.0511804589
2831,491592.3481912861
2832,518279.6970520059
2833,501122.9225384842
2834,479728.9086277203
2835,471476.1403332127
2836,463373.8650761985
2837,491234.73377274413
2838,436428.6244745651
2839,443157.4508640783
2840,485178.25082140387
2841,468216.0492080091
2842,475093.5742225127
2843,467378.9422023872
2844,471736.47766326444
2845,451158.875753615
2846,462913.605470402
2847,468648.09053483093
2848,475630.22963982704
2849,450692.2807408546
2850,481259.05093573075
2851,444026.77294179617
2852,474257.65629964083
2853,490368.2730615634
2854,463178.7729678487
2855,483100.65491545247
2856,472938.0511804589
2857,469262.451346005
2858,503622.2210230628
2859,442949.40547398356
2860,464764.19902589027
2861,484119.7824135817
2862,444896.49543764524
2863,467869.8545833605
2864,479612.26586332713
2865,498632.04712116055
2866,439205.9376919078
2867,411860.0364743181
2868,434001.9333493484
2869,413226.7389368876
2870,481964.6091057458
2871,430317.8996403599
2872,423352.98464426596
2873,412530.6581604331
2874,448277.518524911
2875,452875.45692357497
2876,448410.9378121269
2877,450357.85876073583
2878,428672.0556448033
2879,490887.6883745269
2880,448192.6786794659
2881,421009.2708100623
2882,470151.3818448698
2883,467254.2464204779
2884,460434.7525741231
2885,453110.50223389507
2886,470229.66072702507
2887,435904.3595388441
2888,455911.84179238946
2889,436174.58499697776
2890,423885.2646331704
2891,436674.01341307914
2892,361196.0165664957
2893,412792.86282962403
2894,412898.3801694078
2895,570253.7760672446
2896,524876.1961191363
2897,477457.28522313153
2898,431130.15568265924
2899,476003.2166414479
2900,480698.37385852006
2901,485346.873940136
2902,499953.14109164866
2903,536949.9492599949
2904,499614.0219093533
2905,249699.44279608352
2906,484975.4334983448
2907,420932.13830959325
2908,476734.71812502935
2909,460485.69106573705
2910,494608.06589361216
2911,448597.20309049624
2912,455088.6713897144
2913,445176.8544879923
2914,449900.3754323013
2915,431879.4278926714
2916,467462.0803459955
2917,453087.42645898194
2918,492399.3191216497
2919,482431.24503283814
